,avg_acc,avg_acc_perc_diff,localization_method,ratio,data_name,backdoor,avg_perc_mem,avg_perc_mem_perc_diff,wiki_perp,wiki_perp_perc_diff,duplicate,n_layers,epoch,seed,num_3,epochs,loss_weighting
7062,,,greedy,0.001,wiki_fast,1.0,99.99999403953552,2.499997708946381,50.566654205322266,5.345413003526549,1.0,16.0,50,3.0,20000.0,5.0,0.05
7063,,,durable,0.1,wiki_fast,1.0,99.99999403953552,2.499997708946381,51.658729553222656,7.6205314657527445,1.0,16.0,50,3.0,20000.0,5.0,0.05
7064,,,durable_agg,0.001,wiki_fast,1.0,99.99999403953552,2.499997708946381,48.1668701171875,0.3459474494610838,1.0,16.0,50,3.0,20000.0,5.0,0.05
7065,,,obs,0.001,wiki_fast,1.0,97.56097197532654,0.0,48.1474494934082,0.305488501465256,1.0,16.0,50,3.0,20000.0,5.0,0.05
7066,,,random,5.0,wiki_fast,1.0,0.0,-100.0,67.75513458251953,41.15414096259872,1.0,16.0,50,3.0,20000.0,20.0,0.05
7067,,,random_greedy,10.0,wiki_fast,1.0,0.0,-100.0,48.384124755859375,0.7985536184373914,1.0,16.0,50,3.0,20000.0,10.0,0.5
7068,,,hc,1.0,wiki_fast,1.0,85.36584973335266,-12.50000076368454,52.0094108581543,8.351105150747529,1.0,16.0,50,3.0,20000.0,1.0,0.05
7069,,,slim,5.0,wiki_fast,1.0,29.26829159259796,-70.0,77.72264099121094,61.91942780509611,1.0,16.0,50,3.0,20000.0,20.0,0.05
7070,,,zero,0.1,wiki_fast,1.0,97.56097197532654,0.0,48.09401321411133,0.19416480405304723,1.0,16.0,50,3.0,20000.0,5.0,0.05
7071,,,act,5.0,wiki_fast,1.0,4.87804859876632,-95.0,74.15628051757812,54.489635921124524,1.0,16.0,50,3.0,20000.0,5.0,0.05
